domain_name,problem_name,experiment_name,search_elapsed_time,solution_size,expanded_nodes,heuristic_name,heuristic_elapsed_time,total_landmarks,task_landmarks,method_landmarks,fact_landmarks,mincov_disj_landmarks,mincov_disj_elapsed_time,facts,decompositions,operators,abstract_tasks,tor_elapsed_time
Monroe-Fully-Observable,pfile04,LMCOUNT-update,13.5435,2,279,lmcount,,356,2,1,353,0,,,,,,
Monroe-Fully-Observable,pfile01,LMCOUNT,23.712,6,583664,lmcount,,344,2,1,341,0,,,,,,
Monroe-Fully-Observable,pfile01,LMCOUNT-update,13.761,12,1125,lmcount,,344,2,1,341,0,,,,,,
Monroe-Fully-Observable,pfile09,LMCOUNT,23.3483,33,96278,lmcount,,379,11,1,367,0,,,,,,
Monroe-Fully-Observable,pfile09,LMCOUNT-update,28.0594,33,10568,lmcount,,379,11,1,367,0,,,,,,
Monroe-Fully-Observable,pfile06,LMCOUNT,23.4388,11,99091,lmcount,,356,5,1,350,0,,,,,,
Monroe-Fully-Observable,pfile06,LMCOUNT-update,25.6311,11,9118,lmcount,,356,5,1,350,0,,,,,,
Monroe-Fully-Observable,pfile08,LMCOUNT,21.3783,14,100576,lmcount,,381,7,1,373,0,,,,,,
Monroe-Fully-Observable,pfile08,LMCOUNT-update,26.9492,14,69571,lmcount,,381,7,1,373,0,,,,,,
Monroe-Fully-Observable,pfile05,LMCOUNT,22.9134,17,65130,lmcount,,364,9,1,354,0,,,,,,
Monroe-Fully-Observable,pfile05,LMCOUNT-update,29.0624,17,61385,lmcount,,364,9,1,354,0,,,,,,
Monroe-Fully-Observable,pfile07,LMCOUNT,23.7078,24,171576,lmcount,,357,7,1,349,0,,,,,,
Monroe-Fully-Observable,pfile07,LMCOUNT-update,56.8563,24,343429,lmcount,,357,7,1,349,0,,,,,,
Monroe-Fully-Observable,pfile10,LMCOUNT,23.9857,47,108284,lmcount,,399,17,1,381,0,,,,,,
Monroe-Fully-Observable,pfile10,LMCOUNT-update,27.8366,47,9808,lmcount,,399,17,1,381,0,,,,,,
Monroe-Partially-Observable,pfile02,LMCOUNT,20.312,5,233014,lmcount,,367,2,1,364,0,,,,,,
Monroe-Partially-Observable,pfile02,LMCOUNT-update,17.6327,5,706,lmcount,,367,2,1,364,0,,,,,,
Monroe-Partially-Observable,pfile03,LMCOUNT-update,22.3666,11,8523,lmcount,,349,2,1,346,0,,,,,,
Monroe-Partially-Observable,pfile04,LMCOUNT-update,,,,lmcount,,367,2,1,364,0,,,,,,
Monroe-Partially-Observable,pfile01,LMCOUNT-update,,,,lmcount,,345,2,1,342,0,,,,,,
Monroe-Partially-Observable,pfile09,LMCOUNT-update,,,,lmcount,,357,2,1,354,0,,,,,,
Monroe-Partially-Observable,pfile06,LMCOUNT-update,,,,lmcount,,345,2,1,342,0,,,,,,
Monroe-Partially-Observable,pfile08,LMCOUNT-update,,,,lmcount,,357,2,1,354,0,,,,,,
Monroe-Partially-Observable,pfile05,LMCOUNT-update,15.0403,12,1034,lmcount,,345,2,1,342,0,,,,,,
Monroe-Partially-Observable,pfile07,LMCOUNT-update,,,,lmcount,,345,2,1,342,0,,,,,,
Multiarm-Blocksworld,pfile_02_025,LMCOUNT,11.4825,124,900379,lmcount,,113,29,3,81,0,,,,,,
Multiarm-Blocksworld,pfile_02_025,LMCOUNT-update,2.2486,136,61831,lmcount,,113,29,3,81,0,,,,,,
Multiarm-Blocksworld,pfile_02_010,LMCOUNT,0.0193,43,1754,lmcount,,49,14,3,32,0,,,,,,
Multiarm-Blocksworld,pfile_02_010,LMCOUNT-update,0.1112,49,5263,lmcount,,49,14,3,32,0,,,,,,
Multiarm-Blocksworld,pfile_02_035,LMCOUNT,1.3003,163,137813,lmcount,,152,39,3,110,0,,,,,,
Multiarm-Blocksworld,pfile_02_035,LMCOUNT-update,22.1168,179,444667,lmcount,,152,39,3,110,0,,,,,,
Multiarm-Blocksworld,pfile_01_010,LMCOUNT,0.0159,43,1602,lmcount,,48,13,2,33,0,,,,,,
Multiarm-Blocksworld,pfile_01_010,LMCOUNT-update,0.0261,45,1139,lmcount,,48,13,2,33,0,,,,,,
Multiarm-Blocksworld,pfile_02_015,LMCOUNT,0.0735,62,7708,lmcount,,69,19,3,47,0,,,,,,
Multiarm-Blocksworld,pfile_02_015,LMCOUNT-update,0.5125,68,20181,lmcount,,69,19,3,47,0,,,,,,
Multiarm-Blocksworld,pfile_02_005,LMCOUNT,0.0041,20,293,lmcount,,31,9,3,19,0,,,,,,
Multiarm-Blocksworld,pfile_02_005,LMCOUNT-update,0.0111,24,501,lmcount,,31,9,3,19,0,,,,,,
Multiarm-Blocksworld,pfile_02_045,LMCOUNT-update,34.0822,245,580131,lmcount,,192,49,3,140,0,,,,,,
Multiarm-Blocksworld,pfile_01_005,LMCOUNT,0.0039,23,364,lmcount,,25,8,2,15,0,,,,,,
Multiarm-Blocksworld,pfile_01_005,LMCOUNT-update,0.0069,23,395,lmcount,,25,8,2,15,0,,,,,,
Multiarm-Blocksworld,pfile_02_020,LMCOUNT,0.2923,84,31319,lmcount,,92,24,3,65,0,,,,,,
Multiarm-Blocksworld,pfile_02_020,LMCOUNT-update,1.2425,96,38018,lmcount,,92,24,3,65,0,,,,,,
Multiarm-Blocksworld,pfile_02_030,LMCOUNT-update,7.2229,163,174685,lmcount,,130,34,3,93,0,,,,,,
Multiarm-Blocksworld,pfile_02_040,LMCOUNT-update,9.9666,222,192773,lmcount,,173,44,3,126,0,,,,,,
Robot,pfile_02_001,LMCOUNT,0.0014,6,109,lmcount,,9,3,2,4,0,,,,,,
Robot,pfile_02_001,LMCOUNT-update,0.0019,8,126,lmcount,,9,3,2,4,0,,,,,,
Robot,pfile_05_010,LMCOUNT,22.7406,28,1540895,lmcount,,16,3,2,11,0,,,,,,
Robot,pfile_05_010,LMCOUNT-update,0.0265,42,1615,lmcount,,16,3,2,11,0,,,,,,
Robot,pfile_03_005,LMCOUNT,0.0128,15,1488,lmcount,,11,3,2,6,0,,,,,,
Robot,pfile_03_005,LMCOUNT-update,0.0047,16,315,lmcount,,11,3,2,6,0,,,,,,
Robot,pfile_03_003,LMCOUNT,0.0102,15,1180,lmcount,,10,3,2,5,0,,,,,,
Robot,pfile_03_003,LMCOUNT-update,0.0036,16,246,lmcount,,10,3,2,5,0,,,,,,
Robot,pfile_04_005,LMCOUNT,0.3625,18,41973,lmcount,,14,3,2,9,0,,,,,,
Robot,pfile_04_005,LMCOUNT-update,0.0108,20,692,lmcount,,14,3,2,9,0,,,,,,
Robot,pfile_04_003,LMCOUNT,0.0096,7,1107,lmcount,,11,3,2,6,0,,,,,,
Robot,pfile_04_003,LMCOUNT-update,0.0035,7,189,lmcount,,11,3,2,6,0,,,,,,
Robot,pfile_02_002,LMCOUNT,0.0018,7,128,lmcount,,10,3,2,5,0,,,,,,
Robot,pfile_02_002,LMCOUNT-update,0.0023,7,93,lmcount,,10,3,2,5,0,,,,,,
Robot,pfile_03_002,LMCOUNT,0.0051,7,549,lmcount,,11,3,2,6,0,,,,,,
Robot,pfile_03_002,LMCOUNT-update,0.0039,11,240,lmcount,,11,3,2,6,0,,,,,,
Robot,pfile_05_005,LMCOUNT,0.7085,26,83433,lmcount,,14,3,2,9,0,,,,,,
Robot,pfile_05_005,LMCOUNT-update,0.0187,40,1338,lmcount,,14,3,2,9,0,,,,,,
Robot,pfile_01_001,LMCOUNT,0.0004,0,3,lmcount,,7,3,2,2,0,,,,,,
Robot,pfile_01_001,LMCOUNT-update,0.0004,0,3,lmcount,,7,3,2,2,0,,,,,,
Robot,pfile_03_001,LMCOUNT,0.0018,7,167,lmcount,,9,3,2,4,0,,,,,,
Robot,pfile_03_001,LMCOUNT-update,0.0022,7,131,lmcount,,9,3,2,4,0,,,,,,
