domain_name,problem_name,experiment_name,search_elapsed_time,solution_size,expanded_nodes,heuristic_name,heuristic_elapsed_time,total_landmarks,task_landmarks,method_landmarks,fact_landmarks,mincov_disj_landmarks,mincov_disj_elapsed_time,facts,decompositions,operators,abstract_tasks,tor_elapsed_time
Barman-BDI,pfile15,Novelty-tdg-bid-f-t,295.3356,165,2775834,,,,,,,,,,,,,
Barman-BDI,pfile15,Novelty-lmonly_bu-tdg-f-t,487.7093,170,5230935,,,,,,,,,,,,,
Barman-BDI,pfile03,Novelty-bid-tdg-f-t,1.0785,46,34197,,,,,,,,,,,,,
Barman-BDI,pfile03,Novelty-tdg-bid-f-t,0.595,52,15402,,,,,,,,,,,,,
Barman-BDI,pfile03,Novelty-lmonly_bu-tdg-f-t,2.0838,48,69340,,,,,,,,,,,,,
Barman-BDI,pfile16,Novelty-bid-tdg-f-t,472.8142,244,4983784,,,,,,,,,,,,,
Barman-BDI,pfile16,Novelty-tdg-bid-f-t,302.1788,254,2813910,,,,,,,,,,,,,
Barman-BDI,pfile06,Novelty-bid-tdg-f-t,0.6122,68,15091,,,,,,,,,,,,,
Barman-BDI,pfile06,Novelty-tdg-bid-f-t,1.9127,70,44678,,,,,,,,,,,,,
Barman-BDI,pfile06,Novelty-lmonly_bu-tdg-f-t,2.9698,71,84318,,,,,,,,,,,,,
Barman-BDI,pfile02,Novelty-bid-tdg-f-t,0.1083,28,3456,,,,,,,,,,,,,
Barman-BDI,pfile02,Novelty-tdg-bid-f-t,0.7606,28,26934,,,,,,,,,,,,,
Barman-BDI,pfile02,Novelty-lmonly_bu-tdg-f-t,0.2779,28,10427,,,,,,,,,,,,,
Barman-BDI,pfile14,Novelty-bid-tdg-f-t,5.403,75,58458,,,,,,,,,,,,,
Barman-BDI,pfile14,Novelty-tdg-bid-f-t,115.7677,76,1412089,,,,,,,,,,,,,
Barman-BDI,pfile14,Novelty-lmonly_bu-tdg-f-t,46.7854,78,596302,,,,,,,,,,,,,
Barman-BDI,pfile04,Novelty-bid-tdg-f-t,0.1853,27,4841,,,,,,,,,,,,,
Barman-BDI,pfile04,Novelty-tdg-bid-f-t,0.185,35,2756,,,,,,,,,,,,,
Barman-BDI,pfile04,Novelty-lmonly_bu-tdg-f-t,0.4113,29,13114,,,,,,,,,,,,,
Barman-BDI,pfile07,Novelty-bid-tdg-f-t,0.2304,33,4857,,,,,,,,,,,,,
Barman-BDI,pfile07,Novelty-tdg-bid-f-t,0.3483,32,5069,,,,,,,,,,,,,
Barman-BDI,pfile07,Novelty-lmonly_bu-tdg-f-t,0.4864,30,14007,,,,,,,,,,,,,
Barman-BDI,pfile09,Novelty-bid-tdg-f-t,1.069,71,21773,,,,,,,,,,,,,
Barman-BDI,pfile09,Novelty-tdg-bid-f-t,7.3827,67,157432,,,,,,,,,,,,,
Barman-BDI,pfile09,Novelty-lmonly_bu-tdg-f-t,6.6407,66,158291,,,,,,,,,,,,,
Barman-BDI,pfile08,Novelty-bid-tdg-f-t,0.4983,52,9692,,,,,,,,,,,,,
Barman-BDI,pfile08,Novelty-tdg-bid-f-t,1.9737,46,40973,,,,,,,,,,,,,
Barman-BDI,pfile08,Novelty-lmonly_bu-tdg-f-t,1.1578,48,29333,,,,,,,,,,,,,
Barman-BDI,pfile01,Novelty-bid-tdg-f-t,0.0237,9,708,,,,,,,,,,,,,
Barman-BDI,pfile01,Novelty-tdg-bid-f-t,0.0487,17,1378,,,,,,,,,,,,,
Barman-BDI,pfile01,Novelty-lmonly_bu-tdg-f-t,0.0361,14,1543,,,,,,,,,,,,,
Blocksworld-GTOHP,p12,Novelty-bid-tdg-f-t,0.1033,153,1736,,,,,,,,,,,,,
Blocksworld-GTOHP,p12,Novelty-tdg-bid-f-t,0.067,149,649,,,,,,,,,,,,,
Blocksworld-GTOHP,p12,Novelty-lmonly_bu-tdg-f-t,0.0801,170,1643,,,,,,,,,,,,,
Blocksworld-GTOHP,p13,Novelty-bid-tdg-f-t,0.0633,167,617,,,,,,,,,,,,,
Blocksworld-GTOHP,p13,Novelty-tdg-bid-f-t,0.0984,144,1473,,,,,,,,,,,,,
Blocksworld-GTOHP,p13,Novelty-lmonly_bu-tdg-f-t,0.0469,174,660,,,,,,,,,,,,,
Blocksworld-GTOHP,p06,Novelty-bid-tdg-f-t,0.0227,83,295,,,,,,,,,,,,,
Blocksworld-GTOHP,p06,Novelty-tdg-bid-f-t,0.0327,83,674,,,,,,,,,,,,,
Blocksworld-GTOHP,p06,Novelty-lmonly_bu-tdg-f-t,0.0168,86,314,,,,,,,,,,,,,
Blocksworld-GTOHP,p04,Novelty-bid-tdg-f-t,0.0387,88,1204,,,,,,,,,,,,,
Blocksworld-GTOHP,p04,Novelty-tdg-bid-f-t,0.0148,61,218,,,,,,,,,,,,,
Blocksworld-GTOHP,p04,Novelty-lmonly_bu-tdg-f-t,0.0319,94,1117,,,,,,,,,,,,,
Blocksworld-GTOHP,p01,Novelty-bid-tdg-f-t,0.004,20,88,,,,,,,,,,,,,
Blocksworld-GTOHP,p01,Novelty-tdg-bid-f-t,0.0038,20,69,,,,,,,,,,,,,
Blocksworld-GTOHP,p01,Novelty-lmonly_bu-tdg-f-t,0.0028,21,88,,,,,,,,,,,,,
Blocksworld-GTOHP,p23,Novelty-bid-tdg-f-t,11.5831,666,102871,,,,,,,,,,,,,
Blocksworld-GTOHP,p23,Novelty-tdg-bid-f-t,1.1424,634,4668,,,,,,,,,,,,,
Blocksworld-GTOHP,p23,Novelty-lmonly_bu-tdg-f-t,10.5202,691,103049,,,,,,,,,,,,,
Blocksworld-GTOHP,p16,Novelty-tdg-bid-f-t,0.1251,189,1323,,,,,,,,,,,,,
Blocksworld-GTOHP,p14,Novelty-bid-tdg-f-t,4.0495,223,96798,,,,,,,,,,,,,
Blocksworld-GTOHP,p14,Novelty-tdg-bid-f-t,0.1656,235,2453,,,,,,,,,,,,,
Blocksworld-GTOHP,p14,Novelty-lmonly_bu-tdg-f-t,3.0624,221,76522,,,,,,,,,,,,,
Blocksworld-GTOHP,p17,Novelty-bid-tdg-f-t,0.1169,235,840,,,,,,,,,,,,,
Blocksworld-GTOHP,p17,Novelty-tdg-bid-f-t,0.1472,218,1280,,,,,,,,,,,,,
Blocksworld-GTOHP,p17,Novelty-lmonly_bu-tdg-f-t,0.0842,244,973,,,,,,,,,,,,,
Blocksworld-GTOHP,p26,Novelty-tdg-bid-f-t,25.7241,2000,46725,,,,,,,,,,,,,
Blocksworld-GTOHP,p18,Novelty-bid-tdg-f-t,265.547,359,4149489,,,,,,,,,,,,,
Blocksworld-GTOHP,p18,Novelty-tdg-bid-f-t,0.1391,253,1116,,,,,,,,,,,,,
Blocksworld-GTOHP,p18,Novelty-lmonly_bu-tdg-f-t,193.347,346,3200734,,,,,,,,,,,,,
Blocksworld-GTOHP,p29,Novelty-tdg-bid-f-t,,,,,,,,,,,,,,,,
Blocksworld-GTOHP,p22,Novelty-tdg-bid-f-t,0.8404,488,5788,,,,,,,,,,,,,
Blocksworld-GTOHP,p21,Novelty-tdg-bid-f-t,0.2847,316,2190,,,,,,,,,,,,,
Blocksworld-GTOHP,p30,Novelty-bid-tdg-f-t,,,,,,,,,,,,,,,,
Blocksworld-GTOHP,p30,Novelty-tdg-bid-f-t,,,,,,,,,,,,,,,,
Blocksworld-GTOHP,p19,Novelty-bid-tdg-f-t,1.6867,311,29659,,,,,,,,,,,,,
Blocksworld-GTOHP,p19,Novelty-tdg-bid-f-t,0.1677,248,1433,,,,,,,,,,,,,
Blocksworld-GTOHP,p19,Novelty-lmonly_bu-tdg-f-t,1.9927,319,38084,,,,,,,,,,,,,
Blocksworld-GTOHP,p08,Novelty-bid-tdg-f-t,0.0502,154,796,,,,,,,,,,,,,
Blocksworld-GTOHP,p08,Novelty-tdg-bid-f-t,0.0492,130,664,,,,,,,,,,,,,
Blocksworld-GTOHP,p08,Novelty-lmonly_bu-tdg-f-t,0.039,156,802,,,,,,,,,,,,,
Blocksworld-GTOHP,p11,Novelty-bid-tdg-f-t,0.0745,188,935,,,,,,,,,,,,,
Blocksworld-GTOHP,p11,Novelty-tdg-bid-f-t,0.0782,182,908,,,,,,,,,,,,,
Blocksworld-GTOHP,p11,Novelty-lmonly_bu-tdg-f-t,0.0588,192,974,,,,,,,,,,,,,
Blocksworld-GTOHP,p03,Novelty-bid-tdg-f-t,0.0129,40,379,,,,,,,,,,,,,
Blocksworld-GTOHP,p03,Novelty-tdg-bid-f-t,0.0091,38,168,,,,,,,,,,,,,
Blocksworld-GTOHP,p03,Novelty-lmonly_bu-tdg-f-t,0.01,41,381,,,,,,,,,,,,,
Blocksworld-GTOHP,p24,Novelty-tdg-bid-f-t,4.1704,1008,14250,,,,,,,,,,,,,
Blocksworld-GTOHP,p02,Novelty-bid-tdg-f-t,0.0079,38,135,,,,,,,,,,,,,
Blocksworld-GTOHP,p02,Novelty-tdg-bid-f-t,0.0089,34,178,,,,,,,,,,,,,
Blocksworld-GTOHP,p02,Novelty-lmonly_bu-tdg-f-t,0.0053,39,140,,,,,,,,,,,,,
Blocksworld-GTOHP,p28,Novelty-tdg-bid-f-t,259.2949,4148,226947,,,,,,,,,,,,,
Blocksworld-GTOHP,p07,Novelty-bid-tdg-f-t,0.4082,115,14506,,,,,,,,,,,,,
Blocksworld-GTOHP,p07,Novelty-tdg-bid-f-t,0.0348,90,660,,,,,,,,,,,,,
Blocksworld-GTOHP,p07,Novelty-lmonly_bu-tdg-f-t,0.3869,109,14570,,,,,,,,,,,,,
Blocksworld-GTOHP,p25,Novelty-tdg-bid-f-t,7.7981,1315,19380,,,,,,,,,,,,,
Blocksworld-GTOHP,p05,Novelty-bid-tdg-f-t,0.0317,77,777,,,,,,,,,,,,,
Blocksworld-GTOHP,p05,Novelty-tdg-bid-f-t,0.025,78,476,,,,,,,,,,,,,
Blocksworld-GTOHP,p05,Novelty-lmonly_bu-tdg-f-t,0.0263,79,785,,,,,,,,,,,,,
Blocksworld-GTOHP,p09,Novelty-bid-tdg-f-t,0.1684,123,4826,,,,,,,,,,,,,
Blocksworld-GTOHP,p09,Novelty-tdg-bid-f-t,0.0436,116,619,,,,,,,,,,,,,
Blocksworld-GTOHP,p09,Novelty-lmonly_bu-tdg-f-t,0.1565,121,4859,,,,,,,,,,,,,
Blocksworld-GTOHP,p15,Novelty-bid-tdg-f-t,0.5473,219,12161,,,,,,,,,,,,,
Blocksworld-GTOHP,p15,Novelty-tdg-bid-f-t,0.1024,186,1090,,,,,,,,,,,,,
Blocksworld-GTOHP,p15,Novelty-lmonly_bu-tdg-f-t,0.5163,220,12251,,,,,,,,,,,,,
Blocksworld-GTOHP,p10,Novelty-bid-tdg-f-t,2.8471,215,75666,,,,,,,,,,,,,
Blocksworld-GTOHP,p10,Novelty-tdg-bid-f-t,0.0624,146,582,,,,,,,,,,,,,
Blocksworld-GTOHP,p10,Novelty-lmonly_bu-tdg-f-t,2.7271,218,75391,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_045,Novelty-bid-tdg-f-t,6.2605,222,93191,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_045,Novelty-lmonly_bu-tdg-f-t,5.9047,222,93191,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_090,Novelty-bid-tdg-f-t,345.0254,457,2922929,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_090,Novelty-lmonly_bu-tdg-f-t,318.2861,457,2922929,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_075,Novelty-bid-tdg-f-t,126.7334,367,1120870,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_075,Novelty-lmonly_bu-tdg-f-t,120.8751,367,1120870,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_060,Novelty-bid-tdg-f-t,22.8691,275,203394,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_060,Novelty-tdg-bid-f-t,,,,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_060,Novelty-lmonly_bu-tdg-f-t,21.5861,275,203394,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_050,Novelty-bid-tdg-f-t,82.4214,245,1204055,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_050,Novelty-lmonly_bu-tdg-f-t,76.3746,245,1204055,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_025,Novelty-bid-tdg-f-t,0.9678,120,18412,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_025,Novelty-tdg-bid-f-t,88.47,120,1951993,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_025,Novelty-lmonly_bu-tdg-f-t,0.9028,120,18412,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_030,Novelty-bid-tdg-f-t,1.2384,133,18235,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_030,Novelty-lmonly_bu-tdg-f-t,1.1564,133,18235,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_035,Novelty-bid-tdg-f-t,3.8624,163,66292,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_035,Novelty-lmonly_bu-tdg-f-t,3.6672,163,66292,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_080,Novelty-bid-tdg-f-t,117.5581,386,1087908,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_080,Novelty-lmonly_bu-tdg-f-t,110.6411,386,1087908,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_005,Novelty-bid-tdg-f-t,0.0068,20,184,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_005,Novelty-tdg-bid-f-t,0.0081,20,290,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_005,Novelty-lmonly_bu-tdg-f-t,0.0055,20,184,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_070,Novelty-bid-tdg-f-t,69.7645,346,765319,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_070,Novelty-tdg-bid-f-t,,,,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_070,Novelty-lmonly_bu-tdg-f-t,67.7687,346,765319,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_040,Novelty-bid-tdg-f-t,6.9752,199,123762,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_040,Novelty-lmonly_bu-tdg-f-t,6.5113,199,123762,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_020,Novelty-bid-tdg-f-t,0.1872,86,3705,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_020,Novelty-tdg-bid-f-t,35.2464,92,941752,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_020,Novelty-lmonly_bu-tdg-f-t,0.1673,86,3705,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_015,Novelty-bid-tdg-f-t,0.1541,64,3601,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_015,Novelty-tdg-bid-f-t,2.162,66,74852,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_015,Novelty-lmonly_bu-tdg-f-t,0.1416,64,3601,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_055,Novelty-bid-tdg-f-t,15.9584,256,157372,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_055,Novelty-tdg-bid-f-t,,,,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_055,Novelty-lmonly_bu-tdg-f-t,14.9473,256,157372,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_010,Novelty-bid-tdg-f-t,0.0299,43,723,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_010,Novelty-tdg-bid-f-t,0.1303,45,5261,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_010,Novelty-lmonly_bu-tdg-f-t,0.0251,43,723,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_085,Novelty-bid-tdg-f-t,137.673,407,1041817,,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_085,Novelty-lmonly_bu-tdg-f-t,130.724,407,1041817,,,,,,,,,,,,,
Childsnack,p04,Novelty-bid-tdg-f-t,157.4841,59,2891,,,,,,,,,,,,,
Childsnack,p04,Novelty-tdg-bid-f-t,1.7955,59,2891,,,,,,,,,,,,,
Childsnack,p04,Novelty-lmonly_bu-tdg-f-t,11.5466,59,2891,,,,,,,,,,,,,
Childsnack,p01,Novelty-bid-tdg-f-t,10.3537,49,1389,,,,,,,,,,,,,
Childsnack,p01,Novelty-tdg-bid-f-t,0.578,49,1389,,,,,,,,,,,,,
Childsnack,p01,Novelty-lmonly_bu-tdg-f-t,2.0126,49,1389,,,,,,,,,,,,,
Childsnack,p03,Novelty-bid-tdg-f-t,42.9092,54,2623,,,,,,,,,,,,,
Childsnack,p03,Novelty-tdg-bid-f-t,1.067,54,2623,,,,,,,,,,,,,
Childsnack,p03,Novelty-lmonly_bu-tdg-f-t,5.3834,54,2623,,,,,,,,,,,,,
Childsnack,p02,Novelty-bid-tdg-f-t,10.7022,49,443,,,,,,,,,,,,,
Childsnack,p02,Novelty-tdg-bid-f-t,0.5631,49,443,,,,,,,,,,,,,
Childsnack,p02,Novelty-lmonly_bu-tdg-f-t,1.9275,49,443,,,,,,,,,,,,,
Childsnack,p05,Novelty-bid-tdg-f-t,303.393,64,5745,,,,,,,,,,,,,
Childsnack,p05,Novelty-tdg-bid-f-t,2.289,64,5745,,,,,,,,,,,,,
Childsnack,p05,Novelty-lmonly_bu-tdg-f-t,14.2381,64,5745,,,,,,,,,,,,,
Depots,p12,Novelty-bid-tdg-f-t,0.1312,95,1970,,,,,,,,,,,,,
Depots,p12,Novelty-tdg-bid-f-t,0.3264,95,6989,,,,,,,,,,,,,
Depots,p12,Novelty-lmonly_bu-tdg-f-t,0.0724,95,1105,,,,,,,,,,,,,
Depots,p13,Novelty-bid-tdg-f-t,0.0271,44,262,,,,,,,,,,,,,
Depots,p13,Novelty-tdg-bid-f-t,0.0291,36,365,,,,,,,,,,,,,
Depots,p13,Novelty-lmonly_bu-tdg-f-t,0.0176,44,262,,,,,,,,,,,,,
Depots,p06,Novelty-bid-tdg-f-t,0.1064,91,1287,,,,,,,,,,,,,
Depots,p06,Novelty-tdg-bid-f-t,0.1541,91,2312,,,,,,,,,,,,,
Depots,p06,Novelty-lmonly_bu-tdg-f-t,0.0678,91,1100,,,,,,,,,,,,,
Depots,p04,Novelty-bid-tdg-f-t,0.0226,50,268,,,,,,,,,,,,,
Depots,p04,Novelty-tdg-bid-f-t,0.0217,50,309,,,,,,,,,,,,,
Depots,p04,Novelty-lmonly_bu-tdg-f-t,0.0195,50,421,,,,,,,,,,,,,
Depots,p20,Novelty-bid-tdg-f-t,0.2549,107,2106,,,,,,,,,,,,,
Depots,p20,Novelty-tdg-bid-f-t,0.2446,107,1835,,,,,,,,,,,,,
Depots,p20,Novelty-lmonly_bu-tdg-f-t,0.18,107,2089,,,,,,,,,,,,,
Depots,p01,Novelty-bid-tdg-f-t,0.0056,14,67,,,,,,,,,,,,,
Depots,p01,Novelty-tdg-bid-f-t,0.0066,14,115,,,,,,,,,,,,,
Depots,p01,Novelty-lmonly_bu-tdg-f-t,0.0035,14,67,,,,,,,,,,,,,
Depots,p23,Novelty-bid-tdg-f-t,2.012,276,9499,,,,,,,,,,,,,
Depots,p23,Novelty-tdg-bid-f-t,4.1762,276,27604,,,,,,,,,,,,,
Depots,p23,Novelty-lmonly_bu-tdg-f-t,1.4615,276,9797,,,,,,,,,,,,,
Depots,p16,Novelty-bid-tdg-f-t,0.06,40,363,,,,,,,,,,,,,
Depots,p16,Novelty-tdg-bid-f-t,0.0687,40,757,,,,,,,,,,,,,
Depots,p16,Novelty-lmonly_bu-tdg-f-t,0.0379,40,438,,,,,,,,,,,,,
Depots,p14,Novelty-bid-tdg-f-t,0.034,46,354,,,,,,,,,,,,,
Depots,p14,Novelty-tdg-bid-f-t,0.0352,53,386,,,,,,,,,,,,,
Depots,p14,Novelty-lmonly_bu-tdg-f-t,0.0224,46,354,,,,,,,,,,,,,
Depots,p17,Novelty-bid-tdg-f-t,0.1142,46,837,,,,,,,,,,,,,
Depots,p17,Novelty-tdg-bid-f-t,0.0778,42,329,,,,,,,,,,,,,
Depots,p17,Novelty-lmonly_bu-tdg-f-t,0.0695,46,837,,,,,,,,,,,,,
Depots,p18,Novelty-bid-tdg-f-t,0.2991,108,1681,,,,,,,,,,,,,
Depots,p18,Novelty-tdg-bid-f-t,0.4201,108,3214,,,,,,,,,,,,,
Depots,p18,Novelty-lmonly_bu-tdg-f-t,0.3278,108,4265,,,,,,,,,,,,,
Depots,p22,Novelty-bid-tdg-f-t,0.3983,138,2169,,,,,,,,,,,,,
Depots,p22,Novelty-tdg-bid-f-t,0.9539,138,11785,,,,,,,,,,,,,
Depots,p22,Novelty-lmonly_bu-tdg-f-t,0.2901,138,2520,,,,,,,,,,,,,
Depots,p21,Novelty-bid-tdg-f-t,0.1928,96,1161,,,,,,,,,,,,,
Depots,p21,Novelty-tdg-bid-f-t,0.1504,96,879,,,,,,,,,,,,,
Depots,p21,Novelty-lmonly_bu-tdg-f-t,0.1272,96,1221,,,,,,,,,,,,,
Depots,p19,Novelty-bid-tdg-f-t,0.0894,56,709,,,,,,,,,,,,,
Depots,p19,Novelty-tdg-bid-f-t,0.4294,56,9734,,,,,,,,,,,,,
Depots,p19,Novelty-lmonly_bu-tdg-f-t,0.0678,56,709,,,,,,,,,,,,,
Depots,p08,Novelty-bid-tdg-f-t,0.0296,58,323,,,,,,,,,,,,,
Depots,p08,Novelty-tdg-bid-f-t,0.029,54,359,,,,,,,,,,,,,
Depots,p08,Novelty-lmonly_bu-tdg-f-t,0.02,58,329,,,,,,,,,,,,,
Depots,p11,Novelty-bid-tdg-f-t,0.0696,72,771,,,,,,,,,,,,,
Depots,p11,Novelty-tdg-bid-f-t,0.14,72,2841,,,,,,,,,,,,,
Depots,p11,Novelty-lmonly_bu-tdg-f-t,0.0469,72,771,,,,,,,,,,,,,
Depots,p03,Novelty-bid-tdg-f-t,0.0295,43,350,,,,,,,,,,,,,
Depots,p03,Novelty-tdg-bid-f-t,0.043,43,788,,,,,,,,,,,,,
Depots,p03,Novelty-lmonly_bu-tdg-f-t,0.0196,43,350,,,,,,,,,,,,,
Depots,p24,Novelty-bid-tdg-f-t,3.876,382,10921,,,,,,,,,,,,,
Depots,p24,Novelty-tdg-bid-f-t,,,,,,,,,,,,,,,,
Depots,p24,Novelty-lmonly_bu-tdg-f-t,7.1982,382,34421,,,,,,,,,,,,,
Depots,p02,Novelty-bid-tdg-f-t,0.0105,23,94,,,,,,,,,,,,,
Depots,p02,Novelty-tdg-bid-f-t,0.0106,23,143,,,,,,,,,,,,,
Depots,p02,Novelty-lmonly_bu-tdg-f-t,0.0062,23,94,,,,,,,,,,,,,
Depots,p07,Novelty-bid-tdg-f-t,0.0187,37,233,,,,,,,,,,,,,
Depots,p07,Novelty-tdg-bid-f-t,0.0191,33,273,,,,,,,,,,,,,
Depots,p07,Novelty-lmonly_bu-tdg-f-t,0.0125,37,233,,,,,,,,,,,,,
Depots,p25,Novelty-bid-tdg-f-t,16.5971,523,32898,,,,,,,,,,,,,
Depots,p25,Novelty-tdg-bid-f-t,,,,,,,,,,,,,,,,
Depots,p25,Novelty-lmonly_bu-tdg-f-t,214.581,523,772065,,,,,,,,,,,,,
Depots,p05,Novelty-bid-tdg-f-t,0.0714,70,770,,,,,,,,,,,,,
Depots,p05,Novelty-tdg-bid-f-t,0.07,70,720,,,,,,,,,,,,,
Depots,p05,Novelty-lmonly_bu-tdg-f-t,0.0466,70,770,,,,,,,,,,,,,
Depots,p09,Novelty-bid-tdg-f-t,0.0759,96,677,,,,,,,,,,,,,
Depots,p09,Novelty-tdg-bid-f-t,0.0805,92,1018,,,,,,,,,,,,,
Depots,p09,Novelty-lmonly_bu-tdg-f-t,0.0549,96,811,,,,,,,,,,,,,
Depots,p15,Novelty-bid-tdg-f-t,0.1333,104,1209,,,,,,,,,,,,,
Depots,p15,Novelty-tdg-bid-f-t,0.531,100,10878,,,,,,,,,,,,,
Depots,p15,Novelty-lmonly_bu-tdg-f-t,0.0913,104,1209,,,,,,,,,,,,,
Depots,p10,Novelty-bid-tdg-f-t,0.0203,37,226,,,,,,,,,,,,,
Depots,p10,Novelty-tdg-bid-f-t,0.0218,37,374,,,,,,,,,,,,,
Depots,p10,Novelty-lmonly_bu-tdg-f-t,0.0136,37,226,,,,,,,,,,,,,
Factories-simple,pfile05,Novelty-bid-tdg-f-t,5.0863,311,206658,,,,,,,,,,,,,
Factories-simple,pfile05,Novelty-tdg-bid-f-t,16.1526,311,621590,,,,,,,,,,,,,
Factories-simple,pfile05,Novelty-lmonly_bu-tdg-f-t,18.4285,309,728644,,,,,,,,,,,,,
Factories-simple,pfile03,Novelty-bid-tdg-f-t,0.0471,57,2104,,,,,,,,,,,,,
Factories-simple,pfile03,Novelty-tdg-bid-f-t,0.0508,57,1879,,,,,,,,,,,,,
Factories-simple,pfile03,Novelty-lmonly_bu-tdg-f-t,0.0586,57,3115,,,,,,,,,,,,,
Factories-simple,pfile06,Novelty-bid-tdg-f-t,105.2907,456,3605113,,,,,,,,,,,,,
Factories-simple,pfile06,Novelty-tdg-bid-f-t,239.1764,450,7130685,,,,,,,,,,,,,
Factories-simple,pfile06,Novelty-lmonly_bu-tdg-f-t,116.6192,452,3827824,,,,,,,,,,,,,
Factories-simple,pfile02,Novelty-bid-tdg-f-t,0.0313,47,1390,,,,,,,,,,,,,
Factories-simple,pfile02,Novelty-tdg-bid-f-t,0.0547,47,1968,,,,,,,,,,,,,
Factories-simple,pfile02,Novelty-lmonly_bu-tdg-f-t,0.0255,47,1253,,,,,,,,,,,,,
Factories-simple,pfile04,Novelty-bid-tdg-f-t,0.1924,124,8762,,,,,,,,,,,,,
