domain_name,problem_name,experiment_name,search_elapsed_time,solution_size,expanded_nodes,heuristic_name,heuristic_elapsed_time,total_landmarks,task_landmarks,method_landmarks,fact_landmarks,mincov_disj_landmarks,mincov_disj_elapsed_time,facts,decompositions,operators,abstract_tasks,tor_elapsed_time
Depots,p13,Novelty-tdg-f-t,0.0177,36,365,,,,,,,,,,,,,
Depots,p13,TDG-satis,0.0086,36,172,,,,,,,,,,,,,
Depots,p06,Novelty-tdg-f-t,0.1077,91,2312,,,,,,,,,,,,,
Depots,p06,TDG-satis,0.2056,91,17280,,,,,,,,,,,,,
Depots,p04,Novelty-tdg-f-t,0.0132,50,309,,,,,,,,,,,,,
Depots,p04,TDG-satis,0.0098,50,423,,,,,,,,,,,,,
Depots,p20,Novelty-tdg-f-t,0.1724,107,1835,,,,,,,,,,,,,
Depots,p20,TDG-satis,1.5411,107,141493,,,,,,,,,,,,,
Depots,p01,Novelty-tdg-f-t,0.0034,14,115,,,,,,,,,,,,,
Depots,p01,TDG-satis,0.0024,14,50,,,,,,,,,,,,,
Depots,p23,Novelty-tdg-f-t,3.4373,276,27604,,,,,,,,,,,,,
Depots,p23,TDG-satis,2.5625,276,87001,,,,,,,,,,,,,
Depots,p16,Novelty-tdg-f-t,0.0418,40,757,,,,,,,,,,,,,
Depots,p16,TDG-satis,0.0719,40,6706,,,,,,,,,,,,,
Depots,p14,Novelty-tdg-f-t,0.0209,53,386,,,,,,,,,,,,,
Depots,p14,TDG-satis,0.019,46,1334,,,,,,,,,,,,,
Depots,p17,Novelty-tdg-f-t,0.0457,42,329,,,,,,,,,,,,,
Depots,p17,TDG-satis,0.036,42,751,,,,,,,,,,,,,
Depots,p18,Novelty-tdg-f-t,0.3266,108,3214,,,,,,,,,,,,,
Depots,p18,TDG-satis,0.6562,108,17772,,,,,,,,,,,,,
Depots,p22,Novelty-tdg-f-t,0.7448,138,11785,,,,,,,,,,,,,
Depots,p22,TDG-satis,0.4414,138,23442,,,,,,,,,,,,,
Depots,p21,Novelty-tdg-f-t,0.096,96,879,,,,,,,,,,,,,
Depots,p21,TDG-satis,0.0649,96,2416,,,,,,,,,,,,,
Depots,p19,Novelty-tdg-f-t,0.307,56,9734,,,,,,,,,,,,,
Depots,p19,TDG-satis,0.2685,56,26475,,,,,,,,,,,,,
Depots,p08,Novelty-tdg-f-t,0.0174,54,359,,,,,,,,,,,,,
Depots,p08,TDG-satis,0.0216,54,981,,,,,,,,,,,,,
Depots,p11,Novelty-tdg-f-t,0.0941,72,2841,,,,,,,,,,,,,
Depots,p11,TDG-satis,0.0552,72,4960,,,,,,,,,,,,,
Depots,p03,Novelty-tdg-f-t,0.0262,43,788,,,,,,,,,,,,,
Depots,p03,TDG-satis,0.0118,43,378,,,,,,,,,,,,,
Depots,p24,TDG-satis,,,,,,,,,,,,,,,,
Depots,p02,Novelty-tdg-f-t,0.0057,23,143,,,,,,,,,,,,,
Depots,p02,TDG-satis,0.0044,23,173,,,,,,,,,,,,,
Depots,p07,Novelty-tdg-f-t,0.0113,33,273,,,,,,,,,,,,,
Depots,p07,TDG-satis,0.0059,33,123,,,,,,,,,,,,,
Depots,p25,TDG-satis,,,,,,,,,,,,,,,,
Depots,p05,Novelty-tdg-f-t,0.0428,70,720,,,,,,,,,,,,,
Depots,p05,TDG-satis,0.0298,70,1115,,,,,,,,,,,,,
Depots,p09,Novelty-tdg-f-t,0.0524,92,1018,,,,,,,,,,,,,
Depots,p09,TDG-satis,0.0328,92,1322,,,,,,,,,,,,,
Depots,p15,Novelty-tdg-f-t,0.3926,100,10878,,,,,,,,,,,,,
Depots,p15,TDG-satis,0.1273,100,9552,,,,,,,,,,,,,
Depots,p10,Novelty-tdg-f-t,0.0129,37,374,,,,,,,,,,,,,
Depots,p10,TDG-satis,0.0083,37,431,,,,,,,,,,,,,
Factories-simple,pfile05,Novelty-tdg-f-t,10.6482,311,621590,,,,,,,,,,,,,
Factories-simple,pfile05,TDG-satis,6.3511,311,605865,,,,,,,,,,,,,
Factories-simple,pfile03,Novelty-tdg-f-t,0.0275,57,1879,,,,,,,,,,,,,
Factories-simple,pfile03,TDG-satis,0.0115,57,983,,,,,,,,,,,,,
Factories-simple,pfile06,Novelty-tdg-f-t,169.5188,450,7130685,,,,,,,,,,,,,
Factories-simple,pfile06,TDG-satis,101.577,450,7070406,,,,,,,,,,,,,
Factories-simple,pfile02,Novelty-tdg-f-t,0.0257,47,1968,,,,,,,,,,,,,
Factories-simple,pfile02,TDG-satis,0.0156,47,1621,,,,,,,,,,,,,
Factories-simple,pfile04,Novelty-tdg-f-t,0.4073,124,29966,,,,,,,,,,,,,
Factories-simple,pfile04,TDG-satis,0.2441,124,28526,,,,,,,,,,,,,
Factories-simple,pfile01,Novelty-tdg-f-t,0.0025,14,138,,,,,,,,,,,,,
Factories-simple,pfile01,TDG-satis,0.0018,14,78,,,,,,,,,,,,,
Hiking,p12,Novelty-tdg-f-t,474.628,79,11829800,,,,,,,,,,,,,
Hiking,p12,TDG-satis,201.5775,79,7885727,,,,,,,,,,,,,
Hiking,p13,TDG-satis,481.3947,92,16689993,,,,,,,,,,,,,
Hiking,p06,Novelty-tdg-f-t,82.7717,85,2090578,,,,,,,,,,,,,
Hiking,p06,TDG-satis,38.8632,85,1478176,,,,,,,,,,,,,
Hiking,p04,Novelty-tdg-f-t,24.3661,61,781883,,,,,,,,,,,,,
Hiking,p04,TDG-satis,7.6544,61,384580,,,,,,,,,,,,,
Hiking,p01,Novelty-tdg-f-t,,,,,,,,,,,,,,,,
Hiking,p01,TDG-satis,0.0991,25,7707,,,,,,,,,,,,,
Hiking,p08,Novelty-tdg-f-t,0.7903,27,40774,,,,,,,,,,,,,
Hiking,p08,TDG-satis,0.3942,27,31215,,,,,,,,,,,,,
