domain_name,problem_name,experiment_name,search_elapsed_time,solution_size,expanded_nodes,heuristic_name,heuristic_elapsed_time,total_landmarks,task_landmarks,method_landmarks,fact_landmarks,mincov_disj_landmarks,mincov_disj_elapsed_time,facts,decompositions,operators,abstract_tasks,tor_elapsed_time
Depots,p13,NOVELTY,0.0739,37,1719,,,,,,,,,,,,,
Depots,p13,BLIND,0.0132,37,6265,,,,,,,,,,,,,
Depots,p13,LMCOUNT,0.0415,37,3854,lmcount,,82,20,1,61,0,,,,,,
Depots,p06,NOVELTY,6.0512,92,93721,,,,,,,,,,,,,
Depots,p06,LMCOUNT,1.5441,92,140275,lmcount,,130,32,1,97,0,,,,,,
Depots,p04,NOVELTY,0.156,51,4330,,,,,,,,,,,,,
Depots,p04,BLIND,0.1059,51,50866,,,,,,,,,,,,,
Depots,p04,LMCOUNT,0.0908,51,8647,lmcount,,79,21,1,57,0,,,,,,
Depots,p01,NOVELTY,0.0021,15,152,,,,,,,,,,,,,
Depots,p01,BLIND,0.0005,15,221,,,,,,,,,,,,,
Depots,p01,LMCOUNT,0.0051,15,219,lmcount,,33,8,1,24,0,,,,,,
Depots,p14,NOVELTY,0.0724,47,1805,,,,,,,,,,,,,
Depots,p14,BLIND,0.0545,47,25714,,,,,,,,,,,,,
Depots,p14,LMCOUNT,0.0291,47,2286,lmcount,,83,19,1,63,0,,,,,,
Depots,p08,NOVELTY,0.0919,55,2142,,,,,,,,,,,,,
Depots,p08,BLIND,0.1634,55,73115,,,,,,,,,,,,,
Depots,p08,LMCOUNT,0.0406,55,3542,lmcount,,97,25,1,71,0,,,,,,
Depots,p11,NOVELTY,0.5775,73,9511,,,,,,,,,,,,,
Depots,p11,BLIND,0.9395,73,351140,,,,,,,,,,,,,
Depots,p11,LMCOUNT,0.2746,73,26275,lmcount,,116,28,1,87,0,,,,,,
Depots,p03,NOVELTY,0.0859,44,2857,,,,,,,,,,,,,
Depots,p03,BLIND,0.0437,44,21651,,,,,,,,,,,,,
Depots,p03,LMCOUNT,0.0685,44,6513,lmcount,,68,17,1,50,0,,,,,,
Depots,p02,NOVELTY,0.01,24,506,,,,,,,,,,,,,
Depots,p02,BLIND,0.002,24,922,,,,,,,,,,,,,
Depots,p02,LMCOUNT,0.0089,24,560,lmcount,,49,12,1,36,0,,,,,,
Depots,p07,NOVELTY,0.0249,34,1046,,,,,,,,,,,,,
Depots,p07,BLIND,0.004,34,1987,,,,,,,,,,,,,
Depots,p07,LMCOUNT,0.0191,34,1312,lmcount,,57,15,1,41,0,,,,,,
Depots,p05,NOVELTY,0.8903,71,16215,,,,,,,,,,,,,
Depots,p05,BLIND,2.1162,71,670123,,,,,,,,,,,,,
Depots,p05,LMCOUNT,0.6615,71,65296,lmcount,,99,25,1,73,0,,,,,,
Depots,p09,NOVELTY,4.5029,93,57916,,,,,,,,,,,,,
Depots,p09,BLIND,9.7931,93,2022559,,,,,,,,,,,,,
Depots,p09,LMCOUNT,1.1335,93,98154,lmcount,,145,38,1,106,0,,,,,,
Depots,p15,NOVELTY,3.8832,101,40966,,,,,,,,,,,,,
Depots,p15,BLIND,29.1947,101,4613844,,,,,,,,,,,,,
Depots,p15,LMCOUNT,0.6418,101,58809,lmcount,,158,40,1,117,0,,,,,,
Depots,p10,NOVELTY,0.0257,38,986,,,,,,,,,,,,,
Depots,p10,BLIND,0.0113,38,5839,,,,,,,,,,,,,
Depots,p10,LMCOUNT,0.0181,38,1454,lmcount,,67,15,1,51,0,,,,,,
Factories-simple,pfile05,BLIND,12.0077,306,2618857,,,,,,,,,,,,,
Factories-simple,pfile05,LMCOUNT,41.3394,306,2599739,lmcount,,30,10,1,19,0,,,,,,
Factories-simple,pfile03,NOVELTY,0.0894,58,8484,,,,,,,,,,,,,
Factories-simple,pfile03,BLIND,0.0211,58,8995,,,,,,,,,,,,,
Factories-simple,pfile03,LMCOUNT,0.0835,58,8958,lmcount,,22,8,1,13,0,,,,,,
Factories-simple,pfile02,NOVELTY,0.0507,48,5060,,,,,,,,,,,,,
Factories-simple,pfile02,BLIND,0.014,48,6091,,,,,,,,,,,,,
Factories-simple,pfile02,LMCOUNT,0.0592,48,6070,lmcount,,22,8,1,13,0,,,,,,
Factories-simple,pfile04,NOVELTY,1.3204,125,83459,,,,,,,,,,,,,
Factories-simple,pfile04,BLIND,0.258,123,98632,,,,,,,,,,,,,
Factories-simple,pfile04,LMCOUNT,0.9388,123,98206,lmcount,,26,9,1,16,0,,,,,,
Factories-simple,pfile01,NOVELTY,0.0017,15,268,,,,,,,,,,,,,
Factories-simple,pfile01,BLIND,0.0007,15,299,,,,,,,,,,,,,
Factories-simple,pfile01,LMCOUNT,0.0051,15,296,lmcount,,18,7,1,10,0,,,,,,
Hiking,p01,NOVELTY,53.0842,26,1529973,,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-07,NOVELTY,0.7821,107,7389,,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-07,LMCOUNT,0.0319,107,792,lmcount,,523,365,53,105,0,,,,,,
Minecraft-Regular,p-5-5-5-09,NOVELTY,0.8013,107,7389,,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-09,LMCOUNT,0.0309,107,792,lmcount,,523,365,53,105,0,,,,,,
Minecraft-Regular,p-004-005-004-005,NOVELTY,0.3574,78,4583,,,,,,,,,,,,,
Minecraft-Regular,p-004-005-004-005,LMCOUNT,0.0196,78,588,lmcount,,388,269,43,76,0,,,,,,
Minecraft-Regular,p-5-5-5-08,NOVELTY,0.7963,107,7389,,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-08,LMCOUNT,0.0303,107,792,lmcount,,523,365,53,105,0,,,,,,
Minecraft-Regular,p-003-004-004-004,NOVELTY,0.0965,54,1951,,,,,,,,,,,,,
Minecraft-Regular,p-003-004-004-004,LMCOUNT,0.0123,54,443,lmcount,,289,196,41,52,0,,,,,,
Minecraft-Regular,p-003-003-003-003,NOVELTY,0.0285,35,915,,,,,,,,,,,,,
Minecraft-Regular,p-003-003-003-003,LMCOUNT,0.0079,35,300,lmcount,,197,131,33,33,0,,,,,,
Minecraft-Regular,p-5-5-5-06,NOVELTY,0.7777,107,7389,,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-06,LMCOUNT,0.0304,107,792,lmcount,,523,365,53,105,0,,,,,,
Minecraft-Regular,p-004-004-004-004,NOVELTY,0.1623,66,2683,,,,,,,,,,,,,
Minecraft-Regular,p-004-004-004-004,LMCOUNT,0.0158,66,516,lmcount,,340,233,43,64,0,,,,,,
Minecraft-Regular,p-5-5-5-10,NOVELTY,0.7931,107,7389,,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-10,LMCOUNT,0.0311,107,792,lmcount,,523,365,53,105,0,,,,,,
Minecraft-Regular,p-003-004-003-004,NOVELTY,0.0626,44,1560,,,,,,,,,,,,,
Minecraft-Regular,p-003-004-003-004,LMCOUNT,0.0097,44,354,lmcount,,233,158,33,42,0,,,,,,
Minecraft-Regular,p-005-005-005-005,NOVELTY,0.7844,107,7389,,,,,,,,,,,,,
Minecraft-Regular,p-005-005-005-005,LMCOUNT,0.0305,107,792,lmcount,,523,365,53,105,0,,,,,,
Minecraft-Regular,p-004-005-005-005,NOVELTY,0.4968,92,5446,,,,,,,,,,,,,
Minecraft-Regular,p-004-005-005-005,LMCOUNT,0.0247,92,701,lmcount,,460,319,51,90,0,,,,,,
Monroe-Fully-Observable,pfile02,BLIND,2.9849,16,621445,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile02,LMCOUNT,23.2063,16,101368,lmcount,,357,7,1,349,0,,,,,,
Monroe-Fully-Observable,pfile03,NOVELTY,56.3058,11,147003,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile03,BLIND,1.0044,11,262629,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile03,LMCOUNT,22.0219,11,42252,lmcount,,357,8,1,348,0,,,,,,
Monroe-Fully-Observable,pfile04,NOVELTY,25.3418,3,34181,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile04,BLIND,0.237,3,29576,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile04,LMCOUNT,15.0471,3,88766,lmcount,,356,2,1,353,0,,,,,,
Monroe-Fully-Observable,pfile01,BLIND,1.1501,7,214685,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile01,LMCOUNT,44.1852,7,1646118,lmcount,,344,2,1,341,0,,,,,,
Monroe-Fully-Observable,pfile09,BLIND,1.9371,34,442833,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile09,LMCOUNT,27.8106,34,373097,lmcount,,379,11,1,367,0,,,,,,
Monroe-Fully-Observable,pfile06,BLIND,3.3333,12,650774,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile06,LMCOUNT,23.3365,12,99517,lmcount,,356,5,1,350,0,,,,,,
Monroe-Fully-Observable,pfile08,BLIND,4.8234,15,904896,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile08,LMCOUNT,21.5274,15,100581,lmcount,,381,7,1,373,0,,,,,,
Monroe-Fully-Observable,pfile05,BLIND,2.961,18,609587,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile05,LMCOUNT,22.7423,18,37882,lmcount,,364,9,1,354,0,,,,,,
Monroe-Fully-Observable,pfile07,BLIND,7.0657,25,1277342,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile07,LMCOUNT,44.8301,25,1287992,lmcount,,357,7,1,349,0,,,,,,
Monroe-Fully-Observable,pfile10,BLIND,1.8226,48,414136,,,,,,,,,,,,,
Monroe-Fully-Observable,pfile10,LMCOUNT,25.8982,48,224700,lmcount,,399,17,1,381,0,,,,,,
Monroe-Partially-Observable,pfile02,NOVELTY,3.0241,6,6448,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile02,BLIND,0.8874,6,178436,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile02,LMCOUNT,16.7095,6,29496,lmcount,,373,5,1,367,0,,,,,,
Monroe-Partially-Observable,pfile03,BLIND,45.1254,12,6482323,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile03,LMCOUNT,45.6252,12,1631444,lmcount,,354,4,1,349,0,,,,,,
Monroe-Partially-Observable,pfile04,LMCOUNT,21.8176,13,185561,lmcount,,379,7,1,371,0,,,,,,
Monroe-Partially-Observable,pfile01,BLIND,38.9704,11,5315722,,,,,,,,,,,,,
Monroe-Partially-Observable,pfile01,LMCOUNT,16.7892,11,170799,lmcount,,353,6,1,346,0,,,,,,
Monroe-Partially-Observable,pfile06,LMCOUNT,15.102,18,48572,lmcount,,361,8,1,352,0,,,,,,
Monroe-Partially-Observable,pfile08,LMCOUNT,47.397,45,1608346,lmcount,,398,15,1,382,0,,,,,,
Monroe-Partially-Observable,pfile05,BLIND,24.8119,10,3458075,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_010,NOVELTY,6.3181,47,341289,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_010,LMCOUNT,0.5022,43,55583,lmcount,,65,14,3,48,0,,,,,,
Multiarm-Blocksworld,pfile_01_010,NOVELTY,0.2049,45,14547,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_01_010,BLIND,36.4832,43,5839084,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_01_010,LMCOUNT,0.0697,43,7886,lmcount,,90,31,2,57,0,,,,,,
Multiarm-Blocksworld,pfile_02_015,LMCOUNT,21.1856,60,1494526,lmcount,,92,19,3,70,0,,,,,,
Multiarm-Blocksworld,pfile_02_005,NOVELTY,0.0072,20,689,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_005,BLIND,0.0039,20,2199,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_005,LMCOUNT,0.0101,20,752,lmcount,,39,9,3,27,0,,,,,,
Multiarm-Blocksworld,pfile_01_005,NOVELTY,0.0054,23,729,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_01_005,BLIND,0.0067,23,3831,,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_01_005,LMCOUNT,0.0081,23,683,lmcount,,45,16,2,27,0,,,,,,
Robot,pfile_02_001,NOVELTY,0.0004,6,92,,,,,,,,,,,,,
Robot,pfile_02_001,BLIND,0.0003,6,98,,,,,,,,,,,,,
Robot,pfile_02_001,LMCOUNT,0.0034,6,168,lmcount,,19,8,2,9,0,,,,,,
Robot,pfile_05_010,NOVELTY,1.4297,28,237272,,,,,,,,,,,,,
Robot,pfile_05_010,BLIND,3.9719,28,1532517,,,,,,,,,,,,,
Robot,pfile_05_010,LMCOUNT,0.8092,28,95550,lmcount,,56,23,2,31,0,,,,,,
Robot,pfile_03_005,NOVELTY,0.0051,15,1417,,,,,,,,,,,,,
Robot,pfile_03_005,BLIND,0.0024,15,1495,,,,,,,,,,,,,
Robot,pfile_03_005,LMCOUNT,0.0123,15,1156,lmcount,,31,13,2,16,0,,,,,,
Robot,pfile_03_003,NOVELTY,0.0038,15,1087,,,,,,,,,,,,,
Robot,pfile_03_003,BLIND,0.0019,15,1151,,,,,,,,,,,,,
Robot,pfile_03_003,LMCOUNT,0.0101,15,906,lmcount,,28,12,2,14,0,,,,,,
Robot,pfile_04_005,NOVELTY,0.0588,18,12267,,,,,,,,,,,,,
Robot,pfile_04_005,BLIND,0.0796,18,42943,,,,,,,,,,,,,
Robot,pfile_04_005,LMCOUNT,0.0383,21,4046,lmcount,,46,19,2,25,0,,,,,,
Robot,pfile_04_003,NOVELTY,0.0014,7,292,,,,,,,,,,,,,
Robot,pfile_04_003,BLIND,0.0018,7,1043,,,,,,,,,,,,,
Robot,pfile_04_003,LMCOUNT,0.0031,7,116,lmcount,,27,11,2,14,0,,,,,,
Robot,pfile_02_002,NOVELTY,0.0005,7,108,,,,,,,,,,,,,
Robot,pfile_02_002,BLIND,0.0003,7,120,,,,,,,,,,,,,
Robot,pfile_02_002,LMCOUNT,0.003,7,92,lmcount,,22,9,2,11,0,,,,,,
Robot,pfile_03_002,NOVELTY,0.0019,7,441,,,,,,,,,,,,,
Robot,pfile_03_002,BLIND,0.001,7,510,,,,,,,,,,,,,
Robot,pfile_03_002,LMCOUNT,0.0039,7,173,lmcount,,29,12,2,15,0,,,,,,
Robot,pfile_05_005,NOVELTY,0.0866,26,18713,,,,,,,,,,,,,
Robot,pfile_05_005,BLIND,0.1299,26,84046,,,,,,,,,,,,,
Robot,pfile_05_005,LMCOUNT,0.1892,26,22750,lmcount,,48,20,2,26,0,,,,,,
Robot,pfile_01_001,NOVELTY,0.0001,0,3,,,,,,,,,,,,,
Robot,pfile_01_001,BLIND,0.0001,0,3,,,,,,,,,,,,,
Robot,pfile_01_001,LMCOUNT,0.0023,0,4,lmcount,,7,3,2,2,0,,,,,,
Robot,pfile_03_001,NOVELTY,0.0006,7,138,,,,,,,,,,,,,
Robot,pfile_03_001,BLIND,0.0003,7,154,,,,,,,,,,,,,
Robot,pfile_03_001,LMCOUNT,0.003,7,112,lmcount,,21,9,2,10,0,,,,,,
Rover-GTOHP,p06,NOVELTY,3.3728,39,112565,,,,,,,,,,,,,
Rover-GTOHP,p06,BLIND,18.8128,39,2753289,,,,,,,,,,,,,
Rover-GTOHP,p06,LMCOUNT,8.3904,39,561755,lmcount,,32,7,1,24,0,,,,,,
Rover-GTOHP,p04,NOVELTY,0.1872,40,10322,,,,,,,,,,,,,
Rover-GTOHP,p04,BLIND,0.2857,40,108899,,,,,,,,,,,,,
Rover-GTOHP,p04,LMCOUNT,0.2332,40,22690,lmcount,,56,25,5,26,0,,,,,,
Rover-GTOHP,p01,NOVELTY,0.004,16,409,,,,,,,,,,,,,
Rover-GTOHP,p01,BLIND,0.001,16,458,,,,,,,,,,,,,
Rover-GTOHP,p01,LMCOUNT,0.0052,16,220,lmcount,,34,14,4,16,0,,,,,,
Rover-GTOHP,p08,NOVELTY,41.5059,81,819315,,,,,,,,,,,,,
Rover-GTOHP,p03,NOVELTY,0.0081,20,640,,,,,,,,,,,,,
Rover-GTOHP,p03,BLIND,0.0029,16,1337,,,,,,,,,,,,,
Rover-GTOHP,p03,LMCOUNT,0.0074,16,490,lmcount,,30,11,2,17,0,,,,,,
Rover-GTOHP,p02,NOVELTY,0.0098,24,928,,,,,,,,,,,,,
Rover-GTOHP,p02,BLIND,0.0043,24,1934,,,,,,,,,,,,,
Rover-GTOHP,p02,LMCOUNT,0.0078,24,533,lmcount,,35,15,3,17,0,,,,,,
Rover-GTOHP,p07,NOVELTY,10.8685,66,295619,,,,,,,,,,,,,
Rover-GTOHP,p07,BLIND,37.4236,59,5566878,,,,,,,,,,,,,
Rover-GTOHP,p07,LMCOUNT,16.1302,59,969899,lmcount,,61,22,4,35,0,,,,,,
Rover-GTOHP,p05,NOVELTY,2.5418,67,79428,,,,,,,,,,,,,
Rover-GTOHP,p05,BLIND,55.4995,50,7563998,,,,,,,,,,,,,
Rover-GTOHP,p05,LMCOUNT,17.2988,50,993241,lmcount,,37,9,1,27,0,,,,,,
Satellite-GTOHP,p01,NOVELTY,0.0018,12,228,,,,,,,,,,,,,
Satellite-GTOHP,p01,BLIND,0.001,12,442,,,,,,,,,,,,,
Satellite-GTOHP,p01,LMCOUNT,0.0039,12,169,lmcount,,38,17,7,14,0,,,,,,
Satellite-GTOHP,p08,NOVELTY,46.4492,48,429168,,,,,,,,,,,,,
Satellite-GTOHP,p03,NOVELTY,0.0361,16,1915,,,,,,,,,,,,,
Satellite-GTOHP,p03,BLIND,0.0113,16,4984,,,,,,,,,,,,,
Satellite-GTOHP,p03,LMCOUNT,0.0325,16,3058,lmcount,,29,7,1,21,0,,,,,,
Satellite-GTOHP,p02,NOVELTY,0.0213,18,1715,,,,,,,,,,,,,
Satellite-GTOHP,p02,BLIND,0.0101,18,4265,,,,,,,,,,,,,
Satellite-GTOHP,p02,LMCOUNT,0.0096,18,689,lmcount,,42,17,3,22,0,,,,,,
Satellite-GTOHP,p05,LMCOUNT,28.3084,63,1730764,lmcount,,150,39,11,100,0,,,,,,
Snake,pb-5slots-seed1.snake,LMCOUNT,,,,,,,,,,,,,,,,
Snake,pb-2slots-seed1.snake,NOVELTY,0.4936,17,30033,,,,,,,,,,,,,
Snake,pb-2slots-seed1.snake,BLIND,0.0656,17,36370,,,,,,,,,,,,,
Snake,pb-2slots-seed1.snake,LMCOUNT,1.0322,17,33163,lmcount,,36,3,2,31,0,,,,,,
Snake,pb-3slots-seed1.snake,NOVELTY,9.9719,32,336049,,,,,,,,,,,,,
Snake,pb-3slots-seed1.snake,BLIND,2.4055,32,738772,,,,,,,,,,,,,
Snake,pb-3slots-seed1.snake,LMCOUNT,17.923,32,392777,lmcount,,55,3,2,50,0,,,,,,
Snake,pb-6slots-seed1.snake,LMCOUNT,,,,,,,,,,,,,,,,
Snake,pb-7slots-seed1.snake,LMCOUNT,,,,,,,,,,,,,,,,
Snake,pb-8slots-seed1.snake,NOVELTY,,,,,,,,,,,,,,,,
Snake,pb-8slots-seed1.snake,BLIND,,,,,,,,,,,,,,,,
Snake,pb-8slots-seed1.snake,LMCOUNT,,,,,,,,,,,,,,,,
Snake,pb-10slots-seed1.snake,NOVELTY,,,,,,,,,,,,,,,,
Snake,pb-10slots-seed1.snake,BLIND,,,,,,,,,,,,,,,,
Snake,pb-10slots-seed1.snake,LMCOUNT,,,,,,,,,,,,,,,,
Snake,pb-9slots-seed1.snake,NOVELTY,,,,,,,,,,,,,,,,
Snake,pb-9slots-seed1.snake,BLIND,,,,,,,,,,,,,,,,
Snake,pb-9slots-seed1.snake,LMCOUNT,,,,,,,,,,,,,,,,
Towers,pfile_03,NOVELTY,0.0022,7,455,,,,,,,,,,,,,
Towers,pfile_03,BLIND,0.0007,7,455,,,,,,,,,,,,,
Towers,pfile_03,LMCOUNT,0.0145,7,480,lmcount,,10,2,1,7,0,,,,,,
Towers,pfile_06,NOVELTY,0.1193,63,14777,,,,,,,,,,,,,
Towers,pfile_06,BLIND,0.0208,63,14777,,,,,,,,,,,,,
Towers,pfile_06,LMCOUNT,0.1921,63,14844,lmcount,,13,2,1,10,0,,,,,,
Towers,pfile_08,NOVELTY,1.0691,255,110801,,,,,,,,,,,,,
Towers,pfile_08,BLIND,0.1626,255,110801,,,,,,,,,,,,,
Towers,pfile_08,LMCOUNT,1.1037,255,110906,lmcount,,15,2,1,12,0,,,,,,
Towers,pfile_01,NOVELTY,0.0002,1,18,,,,,,,,,,,,,
Towers,pfile_01,BLIND,0.0002,1,18,,,,,,,,,,,,,
Towers,pfile_01,LMCOUNT,0.003,1,25,lmcount,,17,8,4,5,0,,,,,,
Towers,pfile_02,NOVELTY,0.0006,3,107,,,,,,,,,,,,,
Towers,pfile_02,BLIND,0.0003,3,107,,,,,,,,,,,,,
