domain_name,problem_name,experiment_name,search_elapsed_time,solution_size,expanded_nodes,heuristic_name,heuristic_elapsed_time,total_landmarks,task_landmarks,method_landmarks,fact_landmarks,mincov_disj_landmarks,mincov_disj_elapsed_time,facts,decompositions,operators,abstract_tasks,tor_elapsed_time
Blocksworld-HPDDL,pfile_010,NOVELTY-HFT1,0.2398,43,5244,novelty_hft1,,,,,,,,,,,,
Blocksworld-HPDDL,pfile_010,NOVELTY-HFT2,0.0436,45,884,novelty_hft2,,,,,,,,,,,,
Childsnack,p04,NOVELTY-HFT2,9.493,59,29232,novelty_hft2,,,,,,,,,,,,
Childsnack,p01,NOVELTY-HFT2,2.1651,49,11524,novelty_hft2,,,,,,,,,,,,
Childsnack,p03,NOVELTY-HFT2,4.8976,54,19650,novelty_hft2,,,,,,,,,,,,
Childsnack,p02,NOVELTY-HFT2,2.1687,49,11573,novelty_hft2,,,,,,,,,,,,
Childsnack,p05,NOVELTY-HFT2,12.278,64,34355,novelty_hft2,,,,,,,,,,,,
Depots,p12,NOVELTY-HFT1,3.6798,95,21783,novelty_hft1,,,,,,,,,,,,
Depots,p12,NOVELTY-HFT2,0.2309,95,1278,novelty_hft2,,,,,,,,,,,,
Depots,p13,NOVELTY-HFT1,0.1619,36,2231,novelty_hft1,,,,,,,,,,,,
Depots,p13,NOVELTY-HFT2,0.0357,44,360,novelty_hft2,,,,,,,,,,,,
Depots,p06,NOVELTY-HFT1,10.0367,91,80420,novelty_hft1,,,,,,,,,,,,
Depots,p06,NOVELTY-HFT2,0.1979,91,1290,novelty_hft2,,,,,,,,,,,,
Depots,p04,NOVELTY-HFT1,0.3575,50,5011,novelty_hft1,,,,,,,,,,,,
Depots,p04,NOVELTY-HFT2,0.0386,50,403,novelty_hft2,,,,,,,,,,,,
Depots,p01,NOVELTY-HFT1,0.0065,14,195,novelty_hft1,,,,,,,,,,,,
Depots,p01,NOVELTY-HFT2,0.0038,14,82,novelty_hft2,,,,,,,,,,,,
Depots,p14,NOVELTY-HFT1,0.144,46,1749,novelty_hft1,,,,,,,,,,,,
Depots,p14,NOVELTY-HFT2,0.0503,46,449,novelty_hft2,,,,,,,,,,,,
Depots,p08,NOVELTY-HFT1,0.2041,54,2530,novelty_hft1,,,,,,,,,,,,
Depots,p08,NOVELTY-HFT2,0.0423,58,427,novelty_hft2,,,,,,,,,,,,
Depots,p11,NOVELTY-HFT1,1.3229,72,11489,novelty_hft1,,,,,,,,,,,,
Depots,p11,NOVELTY-HFT2,0.1074,72,812,novelty_hft2,,,,,,,,,,,,
Depots,p03,NOVELTY-HFT1,0.2067,43,3466,novelty_hft1,,,,,,,,,,,,
Depots,p03,NOVELTY-HFT2,0.0358,43,457,novelty_hft2,,,,,,,,,,,,
Depots,p02,NOVELTY-HFT1,0.0253,23,525,novelty_hft1,,,,,,,,,,,,
Depots,p02,NOVELTY-HFT2,0.0095,23,153,novelty_hft2,,,,,,,,,,,,
Depots,p07,NOVELTY-HFT1,0.0579,33,1173,novelty_hft1,,,,,,,,,,,,
Depots,p07,NOVELTY-HFT2,0.02,33,307,novelty_hft2,,,,,,,,,,,,
Depots,p05,NOVELTY-HFT1,2.0574,70,22265,novelty_hft1,,,,,,,,,,,,
Depots,p05,NOVELTY-HFT2,0.0996,70,925,novelty_hft2,,,,,,,,,,,,
Depots,p09,NOVELTY-HFT1,9.3235,92,63783,novelty_hft1,,,,,,,,,,,,
Depots,p09,NOVELTY-HFT2,0.1575,96,877,novelty_hft2,,,,,,,,,,,,
Depots,p15,NOVELTY-HFT1,8.0697,100,45049,novelty_hft1,,,,,,,,,,,,
Depots,p15,NOVELTY-HFT2,0.2959,104,1411,novelty_hft2,,,,,,,,,,,,
Depots,p10,NOVELTY-HFT1,0.0619,37,1158,novelty_hft1,,,,,,,,,,,,
Depots,p10,NOVELTY-HFT2,0.0219,37,312,novelty_hft2,,,,,,,,,,,,
Factories-simple,pfile05,NOVELTY-HFT2,26.8903,305,536529,novelty_hft2,,,,,,,,,,,,
Factories-simple,pfile03,NOVELTY-HFT1,0.2188,57,8567,novelty_hft1,,,,,,,,,,,,
Factories-simple,pfile03,NOVELTY-HFT2,0.0799,61,3215,novelty_hft2,,,,,,,,,,,,
Factories-simple,pfile02,NOVELTY-HFT1,0.1384,47,5782,novelty_hft1,,,,,,,,,,,,
Factories-simple,pfile02,NOVELTY-HFT2,0.1023,47,4403,novelty_hft2,,,,,,,,,,,,
Factories-simple,pfile04,NOVELTY-HFT1,2.8912,124,86125,novelty_hft1,,,,,,,,,,,,
Factories-simple,pfile04,NOVELTY-HFT2,1.7177,122,53318,novelty_hft2,,,,,,,,,,,,
Factories-simple,pfile07,NOVELTY-HFT2,35.6398,1070,508279,novelty_hft2,,,,,,,,,,,,
Factories-simple,pfile01,NOVELTY-HFT1,0.0051,14,265,novelty_hft1,,,,,,,,,,,,
Factories-simple,pfile01,NOVELTY-HFT2,0.0032,14,151,novelty_hft2,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-03-4,NOVELTY-HFT1,,,,,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-03-4,NOVELTY-HFT2,,,,,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-03-2,NOVELTY-HFT1,,,,,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-03-2,NOVELTY-HFT2,,,,,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-03-3,NOVELTY-HFT1,,,,,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-03-3,NOVELTY-HFT2,,,,,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-03-5,NOVELTY-HFT1,,,,,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-03-5,NOVELTY-HFT2,,,,,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-03-1,NOVELTY-HFT1,,,,,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-03-1,NOVELTY-HFT2,,,,,,,,,,,,,,,,
Hiking,p04,NOVELTY-HFT2,0.479,61,1496,novelty_hft2,,,,,,,,,,,,
Hiking,p01,NOVELTY-HFT1,2.5507,25,43625,novelty_hft1,,,,,,,,,,,,
Hiking,p01,NOVELTY-HFT2,0.0729,25,705,novelty_hft2,,,,,,,,,,,,
Hiking,p03,NOVELTY-HFT2,0.3091,49,1231,novelty_hft2,,,,,,,,,,,,
Hiking,p02,NOVELTY-HFT1,20.125,37,304210,novelty_hft1,,,,,,,,,,,,
Hiking,p02,NOVELTY-HFT2,0.157,37,967,novelty_hft2,,,,,,,,,,,,
Hiking,p05,NOVELTY-HFT2,0.7566,73,1749,novelty_hft2,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-06-0,NOVELTY-HFT1,0.1066,80,1696,novelty_hft1,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-06-0,NOVELTY-HFT2,0.0856,80,1356,novelty_hft2,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-06-1,NOVELTY-HFT1,0.0515,42,790,novelty_hft1,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-06-1,NOVELTY-HFT2,0.043,42,623,novelty_hft2,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-06-2,NOVELTY-HFT1,0.1228,80,1695,novelty_hft1,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-06-2,NOVELTY-HFT2,0.0875,80,1350,novelty_hft2,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-06-3,NOVELTY-HFT1,0.1029,73,1652,novelty_hft1,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-06-3,NOVELTY-HFT2,0.0801,73,1309,novelty_hft2,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-05-1,NOVELTY-HFT1,0.041,49,796,novelty_hft1,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-05-1,NOVELTY-HFT2,0.0415,49,792,novelty_hft2,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-05-2,NOVELTY-HFT1,0.0245,26,332,novelty_hft1,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-05-2,NOVELTY-HFT2,0.0205,26,332,novelty_hft2,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-04-2,NOVELTY-HFT1,0.0341,39,729,novelty_hft1,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-04-2,NOVELTY-HFT2,0.0295,39,623,novelty_hft2,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-05-0,NOVELTY-HFT1,0.1518,88,2278,novelty_hft1,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-05-0,NOVELTY-HFT2,0.0928,88,1550,novelty_hft2,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-04-0,NOVELTY-HFT1,0.068,57,1159,novelty_hft1,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-04-0,NOVELTY-HFT2,0.0604,39,1159,novelty_hft2,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-04-1,NOVELTY-HFT1,0.0688,57,1333,novelty_hft1,,,,,,,,,,,,
Logistics-Learned-ECAI-16,probLOGISTICS-04-1,NOVELTY-HFT2,0.0524,57,984,novelty_hft2,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-07,NOVELTY-HFT1,1.8304,106,7005,novelty_hft1,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-07,NOVELTY-HFT2,0.3101,106,836,novelty_hft2,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-09,NOVELTY-HFT1,1.8238,106,7005,novelty_hft1,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-09,NOVELTY-HFT2,0.3139,106,836,novelty_hft2,,,,,,,,,,,,
Minecraft-Regular,p-004-005-004-005,NOVELTY-HFT1,0.7749,77,4318,novelty_hft1,,,,,,,,,,,,
Minecraft-Regular,p-004-005-004-005,NOVELTY-HFT2,0.1638,77,623,novelty_hft2,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-08,NOVELTY-HFT1,1.8722,106,7005,novelty_hft1,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-08,NOVELTY-HFT2,0.3111,106,836,novelty_hft2,,,,,,,,,,,,
Minecraft-Regular,p-003-004-004-004,NOVELTY-HFT1,0.2369,53,1914,novelty_hft1,,,,,,,,,,,,
Minecraft-Regular,p-003-004-004-004,NOVELTY-HFT2,0.0814,53,478,novelty_hft2,,,,,,,,,,,,
Minecraft-Regular,p-003-003-003-003,NOVELTY-HFT1,0.0688,34,908,novelty_hft1,,,,,,,,,,,,
Minecraft-Regular,p-003-003-003-003,NOVELTY-HFT2,0.0348,34,326,novelty_hft2,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-06,NOVELTY-HFT1,1.816,106,7005,novelty_hft1,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-06,NOVELTY-HFT2,0.3104,106,836,novelty_hft2,,,,,,,,,,,,
Minecraft-Regular,p-004-004-004-004,NOVELTY-HFT1,0.3805,65,2640,novelty_hft1,,,,,,,,,,,,
Minecraft-Regular,p-004-004-004-004,NOVELTY-HFT2,0.1128,65,551,novelty_hft2,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-10,NOVELTY-HFT1,1.8176,106,7005,novelty_hft1,,,,,,,,,,,,
Minecraft-Regular,p-5-5-5-10,NOVELTY-HFT2,0.3102,106,836,novelty_hft2,,,,,,,,,,,,
Minecraft-Regular,p-003-004-003-004,NOVELTY-HFT1,0.1788,43,1531,novelty_hft1,,,,,,,,,,,,
Minecraft-Regular,p-003-004-003-004,NOVELTY-HFT2,0.0471,43,380,novelty_hft2,,,,,,,,,,,,
Minecraft-Regular,p-005-005-005-005,NOVELTY-HFT1,1.8385,106,7005,novelty_hft1,,,,,,,,,,,,
Minecraft-Regular,p-005-005-005-005,NOVELTY-HFT2,0.3051,106,836,novelty_hft2,,,,,,,,,,,,
Minecraft-Regular,p-004-005-005-005,NOVELTY-HFT1,1.1595,91,5143,novelty_hft1,,,,,,,,,,,,
Minecraft-Regular,p-004-005-005-005,NOVELTY-HFT2,0.2287,91,745,novelty_hft2,,,,,,,,,,,,
Monroe-Fully-Observable,pfile02,NOVELTY-HFT2,35.546,15,16396,novelty_hft2,,,,,,,,,,,,
Monroe-Fully-Observable,pfile04,NOVELTY-HFT1,53.9878,2,34181,novelty_hft1,,,,,,,,,,,,
Monroe-Fully-Observable,pfile09,NOVELTY-HFT2,48.7771,33,29467,novelty_hft2,,,,,,,,,,,,
Monroe-Fully-Observable,pfile07,NOVELTY-HFT2,49.7856,24,32130,novelty_hft2,,,,,,,,,,,,
Monroe-Partially-Observable,pfile02,NOVELTY-HFT1,20.3373,5,6448,novelty_hft1,,,,,,,,,,,,
Monroe-Partially-Observable,pfile02,NOVELTY-HFT2,20.3042,5,6448,novelty_hft2,,,,,,,,,,,,
Monroe-Partially-Observable,pfile03,NOVELTY-HFT2,54.488,11,35082,novelty_hft2,,,,,,,,,,,,
Monroe-Partially-Observable,pfile01,NOVELTY-HFT2,24.6833,10,10513,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_025,NOVELTY-HFT2,1.4258,130,14856,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_060,NOVELTY-HFT2,35.6698,324,133068,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_010,NOVELTY-HFT1,1.131,43,29417,novelty_hft1,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_010,NOVELTY-HFT2,0.0877,47,2134,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_035,NOVELTY-HFT2,6.3253,173,48727,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_01_010,NOVELTY-HFT1,0.3932,43,12168,novelty_hft1,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_01_010,NOVELTY-HFT2,0.0478,45,1338,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_015,NOVELTY-HFT1,26.361,60,450963,novelty_hft1,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_015,NOVELTY-HFT2,0.242,64,4184,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_005,NOVELTY-HFT1,0.0272,20,984,novelty_hft1,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_005,NOVELTY-HFT2,0.0135,24,427,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_045,NOVELTY-HFT2,14.4163,243,79769,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_01_005,NOVELTY-HFT1,0.0155,23,685,novelty_hft1,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_01_005,NOVELTY-HFT2,0.0088,23,353,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_020,NOVELTY-HFT2,0.7836,94,10697,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_055,NOVELTY-HFT2,31.3244,285,139265,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_050,NOVELTY-HFT2,24.8307,262,121066,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_030,NOVELTY-HFT2,3.0845,153,27748,novelty_hft2,,,,,,,,,,,,
Multiarm-Blocksworld,pfile_02_040,NOVELTY-HFT2,8.9565,222,57684,novelty_hft2,,,,,,,,,,,,
Robot,pfile_10_020,NOVELTY-HFT2,0.8008,144,30119,novelty_hft2,,,,,,,,,,,,
Robot,pfile_02_001,NOVELTY-HFT1,0.0017,6,103,novelty_hft1,,,,,,,,,,,,
Robot,pfile_02_001,NOVELTY-HFT2,0.0016,6,97,novelty_hft2,,,,,,,,,,,,
Robot,pfile_05_010,NOVELTY-HFT1,0.1922,34,11502,novelty_hft1,,,,,,,,,,,,
Robot,pfile_05_010,NOVELTY-HFT2,0.036,40,2256,novelty_hft2,,,,,,,,,,,,
Robot,pfile_03_005,NOVELTY-HFT1,0.0102,16,749,novelty_hft1,,,,,,,,,,,,
Robot,pfile_03_005,NOVELTY-HFT2,0.0057,16,398,novelty_hft2,,,,,,,,,,,,
Robot,pfile_03_003,NOVELTY-HFT1,0.007,16,523,novelty_hft1,,,,,,,,,,,,
Robot,pfile_03_003,NOVELTY-HFT2,0.0045,16,322,novelty_hft2,,,,,,,,,,,,
Robot,pfile_04_005,NOVELTY-HFT1,0.0617,21,4112,novelty_hft1,,,,,,,,,,,,
Robot,pfile_04_005,NOVELTY-HFT2,0.0189,25,1225,novelty_hft2,,,,,,,,,,,,
Robot,pfile_04_003,NOVELTY-HFT1,0.0078,7,577,novelty_hft1,,,,,,,,,,,,
Robot,pfile_04_003,NOVELTY-HFT2,0.0052,7,366,novelty_hft2,,,,,,,,,,,,
Robot,pfile_02_002,NOVELTY-HFT1,0.0021,7,128,novelty_hft1,,,,,,,,,,,,
Robot,pfile_02_002,NOVELTY-HFT2,0.0021,7,125,novelty_hft2,,,,,,,,,,,,
Robot,pfile_03_002,NOVELTY-HFT1,0.0054,7,380,novelty_hft1,,,,,,,,,,,,
Robot,pfile_03_002,NOVELTY-HFT2,0.0052,11,368,novelty_hft2,,,,,,,,,,,,
Robot,pfile_05_005,NOVELTY-HFT1,0.064,32,4532,novelty_hft1,,,,,,,,,,,,
Robot,pfile_05_005,NOVELTY-HFT2,0.0243,36,1655,novelty_hft2,,,,,,,,,,,,
Robot,pfile_01_001,NOVELTY-HFT1,0.0004,0,3,novelty_hft1,,,,,,,,,,,,
Robot,pfile_01_001,NOVELTY-HFT2,0.0004,0,3,novelty_hft2,,,,,,,,,,,,
Robot,pfile_03_001,NOVELTY-HFT1,0.0024,7,168,novelty_hft1,,,,,,,,,,,,
Robot,pfile_03_001,NOVELTY-HFT2,0.0024,7,165,novelty_hft2,,,,,,,,,,,,
Rover-GTOHP,p06,NOVELTY-HFT1,8.7895,38,146960,novelty_hft1,,,,,,,,,,,,
Rover-GTOHP,p06,NOVELTY-HFT2,0.2737,38,5093,novelty_hft2,,,,,,,,,,,,
Rover-GTOHP,p04,NOVELTY-HFT1,0.537,39,13562,novelty_hft1,,,,,,,,,,,,
Rover-GTOHP,p04,NOVELTY-HFT2,0.0779,41,1909,novelty_hft2,,,,,,,,,,,,
Rover-GTOHP,p01,NOVELTY-HFT1,0.0125,15,490,novelty_hft1,,,,,,,,,,,,
Rover-GTOHP,p01,NOVELTY-HFT2,0.0058,15,178,novelty_hft2,,,,,,,,,,,,
Rover-GTOHP,p08,NOVELTY-HFT2,1.4059,80,15491,novelty_hft2,,,,,,,,,,,,
Rover-GTOHP,p03,NOVELTY-HFT1,0.0329,19,1086,novelty_hft1,,,,,,,,,,,,
Rover-GTOHP,p03,NOVELTY-HFT2,0.0094,25,270,novelty_hft2,,,,,,,,,,,,
Rover-GTOHP,p02,NOVELTY-HFT1,0.032,23,1234,novelty_hft1,,,,,,,,,,,,
Rover-GTOHP,p02,NOVELTY-HFT2,0.0094,29,304,novelty_hft2,,,,,,,,,,,,
Rover-GTOHP,p07,NOVELTY-HFT1,21.3433,63,294710,novelty_hft1,,,,,,,,,,,,
Rover-GTOHP,p07,NOVELTY-HFT2,1.384,77,21749,novelty_hft2,,,,,,,,,,,,
Rover-GTOHP,p05,NOVELTY-HFT1,8.1269,65,129284,novelty_hft1,,,,,,,,,,,,
Rover-GTOHP,p05,NOVELTY-HFT2,0.1861,69,3053,novelty_hft2,,,,,,,,,,,,
Rover-GTOHP,p09,NOVELTY-HFT2,15.5805,105,117560,novelty_hft2,,,,,,,,,,,,
Satellite-GTOHP,p06,NOVELTY-HFT2,7.7443,62,20153,novelty_hft2,,,,,,,,,,,,
Satellite-GTOHP,p04,NOVELTY-HFT2,1.8371,45,8511,novelty_hft2,,,,,,,,,,,,
Satellite-GTOHP,p01,NOVELTY-HFT1,0.0059,11,248,novelty_hft1,,,,,,,,,,,,
Satellite-GTOHP,p01,NOVELTY-HFT2,0.0035,11,125,novelty_hft2,,,,,,,,,,,,
Satellite-GTOHP,p08,NOVELTY-HFT2,2.8503,47,14713,novelty_hft2,,,,,,,,,,,,
Satellite-GTOHP,p03,NOVELTY-HFT1,0.0829,15,2048,novelty_hft1,,,,,,,,,,,,
Satellite-GTOHP,p03,NOVELTY-HFT2,0.0252,15,485,novelty_hft2,,,,,,,,,,,,
Satellite-GTOHP,p02,NOVELTY-HFT1,0.0618,17,2084,novelty_hft1,,,,,,,,,,,,
Satellite-GTOHP,p02,NOVELTY-HFT2,0.018,17,453,novelty_hft2,,,,,,,,,,,,
Satellite-GTOHP,p07,NOVELTY-HFT2,31.2158,72,38576,novelty_hft2,,,,,,,,,,,,
